name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
telangana,2022-03-10,32.1,20,26.7,31.5,20,26.6,15.3,52.1,0,0,0,,0,0,29.9,13,98.7,1013.3,34.1,6.4,239.1,20.7,9,10,2022-03-10T06:28:12,2022-03-10T18:24:57,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-03-11,33,22.2,27.3,31.6,22.2,27,14.8,48.1,0,0,0,,0,0,20.9,9.4,90.1,1013.3,55.9,6.3,252.1,21.7,10,10,2022-03-11T06:27:27,2022-03-11T18:25:11,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-03-12,32.2,22.2,27.2,31.5,22.2,27.1,14.7,47.3,0,0,0,,0,0,24.8,9.4,65.1,1012.9,45.1,5.8,238.5,20.6,10,10,2022-03-12T06:26:41,2022-03-12T18:25:24,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-03-13,33.2,21.3,27.5,32,21.3,27.1,13.8,44.9,0,0,0,,0,0,23.4,9.4,96.6,1013.1,37.9,5.9,283.7,24.7,10,10,2022-03-13T06:25:55,2022-03-13T18:25:38,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-03-14,34.6,20.4,27.7,32.1,20.4,26.8,7.6,31.9,0,0,0,,0,0,22.7,8.5,51,1013.3,11.6,6.1,294.5,25.4,10,10,2022-03-14T06:25:09,2022-03-14T18:25:51,0.37,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-03-15,35,18.4,27,32.7,18.4,26.2,6.6,29.6,0,0,0,,0,0,23,10.3,46.7,1011.6,0.8,5.9,296.3,25.5,10,10,2022-03-15T06:24:23,2022-03-15T18:26:04,0.4,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-03-16,36.3,21.3,28.7,34,21.3,27.8,8.3,29.4,0,0,0,,0,0,27.4,14.8,235.1,1010,0.2,6.4,294.3,25.4,10,10,2022-03-16T06:23:36,2022-03-16T18:26:16,0.43,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-03-17,37.4,21.3,28.8,34.5,21.3,27.7,7.6,29.2,0,0,0,,0,0,19.8,12.1,10.7,1009.1,0.1,6.7,295.6,25.5,10,10,2022-03-17T06:22:49,2022-03-17T18:26:29,0.47,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-03-18,37.8,22,29.6,36,22,29.6,13.5,39.4,0,0,0,,0,0,27,15.7,170.6,1008.5,15.3,6.3,292.4,25.1,10,10,2022-03-18T06:22:02,2022-03-18T18:26:41,0.5,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-03-19,35,22,27.6,36.2,22,28,17.5,56.4,0,0,0,,0,0,35.3,14.8,125.9,1008.5,47.2,5.2,273.2,23.4,10,10,2022-03-19T06:21:15,2022-03-19T18:26:54,0.53,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-03-20,35.4,24,28.1,36.6,24,28.7,17.2,52.1,0.1,100,4.17,rain,0,0,32,13.9,191.1,1008.3,74.5,5.1,201.5,17.4,10,10,2022-03-20T06:20:28,2022-03-20T18:27:06,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-03-21,36.1,23,29.6,35.7,23,29.9,16.8,48,0,0,0,,0,0,22.3,12.1,29.6,1008.9,61.3,5.7,261.5,22.5,10,10,2022-03-21T06:19:40,2022-03-21T18:27:17,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-03-22,36,24,29.4,37.4,24,30.6,19.7,58.2,0,0,0,,0,0,36.7,18.4,107.3,1009.8,55.5,5.5,263.9,22.8,10,10,2022-03-22T06:18:53,2022-03-22T18:27:29,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-03-23,36.1,23.5,29.4,35.4,23.5,30.3,18.2,53.9,0,0,0,,0,0,33.8,9.4,113.5,1009.5,61.8,5.4,257.9,22.4,10,10,2022-03-23T06:18:05,2022-03-23T18:27:41,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-03-24,35.9,23.5,28.8,36.8,23.5,30.1,21,66.7,0,0,0,,0,0,28.4,13,133.1,1009.6,56.6,4.9,288.9,24.9,10,10,2022-03-24T06:17:17,2022-03-24T18:27:53,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-03-25,36.4,23,28.8,37.1,23,30.1,20.9,66.3,0,0,0,,0,0,29.2,18.5,121.9,1010.8,54.4,4.5,289.4,25,10,10,2022-03-25T06:16:29,2022-03-25T18:28:04,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-03-26,36.9,22.1,29.7,37.6,22.1,31.1,20.3,60.9,0,0,0,,0,0,21.2,16.6,126.4,1012.4,40.8,5.5,224.9,19.4,10,10,2022-03-26T06:15:42,2022-03-26T18:28:16,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-03-27,35.9,25,30,38.1,25,31.7,20.5,59,0,0,0,,0,0,33.5,14.8,141.9,1012.6,64.8,5.2,306.5,26.3,10,10,2022-03-27T06:14:54,2022-03-27T18:28:27,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-03-28,37,23.2,30.5,37.4,23.2,31.4,19,54.7,0,0,0,,0,0,19.1,13,97.3,1011.9,42.7,5.8,317.7,27.5,10,10,2022-03-28T06:14:06,2022-03-28T18:28:39,0.86,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-03-29,37.3,24.9,30.8,36.4,24.9,31,16,45.6,0,0,0,,0,0,27,11.2,240.1,1010.5,35.6,5.9,319.2,27.6,10,10,2022-03-29T06:13:19,2022-03-29T18:28:50,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-03-30,38.3,24.5,31.1,35.9,24.5,30.6,14,40,0,0,0,,0,0,14.8,12.1,215.1,1010.2,28.3,6.1,324,27.9,10,10,2022-03-30T06:12:31,2022-03-30T18:29:02,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-03-31,38.1,23.5,30.8,38.9,23.5,31.6,17.5,48.4,0,0,0,,0,0,29.5,12.1,138,1010.5,19.5,6,323.3,27.7,10,10,2022-03-31T06:11:44,2022-03-31T18:29:13,0.96,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-04-01,36.5,24,29.8,37.7,24,31.7,21.1,63.6,0,0,0,,0,0,34.6,13,121.5,1010.7,21.7,5.2,319.1,27.6,10,10,2022-04-01T06:10:57,2022-04-01T18:29:25,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-04-02,36.3,23,29.2,38.5,23,31.5,22.1,68.5,0,0,0,,0,0,32.8,18.4,112.2,1012.1,29.2,5.1,320.3,27.6,10,10,2022-04-02T06:10:10,2022-04-02T18:29:36,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-04-03,36.2,24,29.6,38.4,24,31.4,21.2,63.7,0,0,0,,0,0,29.2,16.6,123.7,1011.5,18.6,5.8,320.9,27.7,10,10,2022-04-03T06:09:23,2022-04-03T18:29:48,0.06,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-04-04,37.7,24,30.3,41,24,31.9,20.1,56.8,0,0,0,,0,0,33.8,15.7,139.3,1012,31.9,5.6,321,27.6,10,10,2022-04-04T06:08:36,2022-04-04T18:30:00,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-04-05,35.7,25,29.6,37.6,25,31,19.6,56.4,0,0,0,,0,0,32.8,38,121.6,1013.9,32.4,6.2,320.6,27.8,10,10,2022-04-05T06:07:50,2022-04-05T18:30:11,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-04-06,37.2,24,29.9,37.8,24,30.9,18.7,53.1,0,0,0,,0,0,31.7,13,140,1014,29.1,6.1,306.3,26.4,10,10,2022-04-06T06:07:04,2022-04-06T18:30:23,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-04-07,37.3,23,30.1,38.4,23,30.8,17.7,49.9,0,0,0,,0,0,29.2,15.7,130.1,1013,23.9,6.1,323.5,27.9,10,10,2022-04-07T06:06:18,2022-04-07T18:30:35,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-04-08,37,24,29.8,35.6,24,30,16.7,48.2,0,0,0,,0,0,31.3,15.7,117.2,1012.3,17.3,5.9,309.2,26.8,10,10,2022-04-08T06:05:33,2022-04-08T18:30:47,0.23,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-04-09,35.6,23,29.2,35.9,23,30,19.4,58.7,0,0,0,,0,0,28.4,18.4,120.7,1011.4,19.4,6.3,279.3,24.1,10,10,2022-04-09T06:04:47,2022-04-09T18:31:00,0.25,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-04-10,36.9,24,30,39.2,24,31.6,20.3,58.7,0,0,0,,0,0,30.6,11.2,140.2,1010.8,28.9,6.1,292.5,25.3,10,10,2022-04-10T06:04:03,2022-04-10T18:31:12,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-04-11,36.2,24,30,37.6,24,31,18.8,53,0,0,0,,0,0,28.1,12.1,121.1,1010.2,37.9,6.2,286.8,24.7,10,10,2022-04-11T06:03:18,2022-04-11T18:31:25,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-04-12,37.7,25,30.4,38.4,25,31.2,18.6,52.3,0,0,0,,0,0,28.8,11.2,110.4,1009.4,38.6,6,312.7,27,10,10,2022-04-12T06:02:34,2022-04-12T18:31:38,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-04-13,36.6,24,30,37.1,24,30.6,17.9,50.8,0,0,0,,0,0,32,17.6,119,1009,37.6,6.3,283.3,24.2,10,10,2022-04-13T06:01:51,2022-04-13T18:31:51,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-04-14,37.4,23.5,30.4,37.3,23.5,31.2,18.4,52.2,0,0,0,,0,0,25.9,19.4,138.1,1009,48.4,6.2,287.6,24.7,10,10,2022-04-14T06:01:07,2022-04-14T18:32:04,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-04-15,36.1,26,30.4,37.6,26,31.6,18.8,51,0,0,0,,0,0,24.8,11.2,187.7,1008.8,70.6,5.6,286.3,24.7,9,10,2022-04-15T06:00:25,2022-04-15T18:32:17,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-04-16,36.4,28,31.1,38,27.8,32,17.2,44,0,0,0,,0,0,34.9,14.8,167.9,1007.9,67.1,5.8,290.8,25.1,10,10,2022-04-16T05:59:43,2022-04-16T18:32:31,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-04-17,36.9,26,30.9,38.4,26,32,18.3,48.2,0,0,0,,0,0,25.9,14.8,213.7,1008.6,61.6,5.9,218,18.9,8,10,2022-04-17T05:59:01,2022-04-17T18:32:45,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-04-18,37.8,27,31,39.2,27.9,32.5,18.8,49.8,0.3,100,8.33,rain,0,0,37.1,19.4,218.8,1010.5,53.2,5.8,289.8,24.8,10,60,2022-04-18T05:58:20,2022-04-18T18:32:59,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-04-19,37.8,26,31.6,38.1,26,32.1,17.2,44.1,0,0,0,,0,0,26.3,16.6,230,1011.4,35.7,6.3,323.9,28,10,10,2022-04-19T05:57:39,2022-04-19T18:33:13,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-04-20,40.1,26,32.7,39.4,26,32.6,15,36.1,0,0,0,,0,0,29.9,13.9,237.6,1009.7,48.1,6.8,306.5,26.6,10,10,2022-04-20T05:56:59,2022-04-20T18:33:27,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-04-21,38.5,24.7,30.7,41.6,24.7,33.1,20.9,58.5,18,100,8.33,rain,0,0,50,19.4,142.6,1009,52.3,5.5,294.7,25.5,10,10,2022-04-21T05:56:20,2022-04-21T18:33:42,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-04-22,34,24.3,28.3,36.3,24.3,29.9,21.4,68.1,0.5,100,4.17,rain,0,0,33.8,14.8,136.5,1011.4,60.9,5.4,277.8,23.9,10,10,2022-04-22T05:55:41,2022-04-22T18:33:57,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-04-23,35.2,24,29.3,36.4,24,30.6,19.7,58.4,0,0,0,,0,0,27,8.5,188,1011.6,50.3,6.1,262.9,22.7,10,10,2022-04-23T05:55:03,2022-04-23T18:34:12,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-04-24,36.4,26.1,30.9,36.9,26.1,31.6,17.9,47.9,0.1,100,4.17,rain,0,0,20.9,12.1,23.7,1010.9,39.8,6.6,201,17.2,10,10,2022-04-24T05:54:25,2022-04-24T18:34:28,0.77,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-04-25,38,24.3,32.3,38.5,24.3,33,17,41.4,0,0,0,,0,0,23.4,9.4,121.4,1009.4,41.4,6.5,237.9,20.7,10,10,2022-04-25T05:53:48,2022-04-25T18:34:44,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-04-26,38.9,26,31.7,38.5,26,32.2,17.1,43.7,0.1,100,4.17,rain,0,0,28.1,10.3,265,1009.7,64.1,6.2,278.8,24,10,10,2022-04-26T05:53:12,2022-04-26T18:35:00,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-04-27,38.4,25.5,32.8,41,25.5,34,18.1,43.1,0,0,0,,0,0,27,11.2,177.4,1009.3,46.6,6.7,257.5,22.2,10,10,2022-04-27T05:52:37,2022-04-27T18:35:16,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-04-28,39.1,26.3,31.6,40.9,26.3,33,18.7,47.8,0.8,100,4.17,rain,0,0,23.8,14.9,176.3,1010.2,51.8,6.3,255,22.1,10,10,2022-04-28T05:52:02,2022-04-28T18:35:33,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-04-29,38.6,24.2,31.7,39.2,24.2,32,16.4,41.6,0,0,0,,0,0,22.7,13,323.6,1010.1,45.9,6.5,328.1,28.3,10,10,2022-04-29T05:51:28,2022-04-29T18:35:50,0.94,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-04-30,38.9,25.6,31.6,41.6,25.6,33.5,19.8,51.4,6,100,4.17,rain,0,0,32,17.5,205.5,1007.7,44.1,6.4,319.7,27.8,10,10,2022-04-30T05:50:55,2022-04-30T18:36:07,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-05-01,39.1,25.3,32.3,38.2,25.3,32.2,15.2,38,0,0,0,,0,0,30.6,11.2,339.4,1006.2,43.3,6.4,334.6,29.1,10,10,2022-05-01T05:50:22,2022-05-01T18:36:24,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-05-02,38.6,29,32.7,39.2,29.5,33.4,17.1,40.9,0,0,0,,0,0,30.2,15.7,188.4,1007.2,50.7,6.5,270.3,23.4,10,60,2022-05-02T05:49:50,2022-05-02T18:36:42,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-05-03,37.1,28.1,32.4,40.9,28.7,34.9,19.8,48.1,0.3,100,4.17,rain,0,0,49.7,13.9,120.1,1007.4,33.8,6.4,285,24.7,10,10,2022-05-03T05:49:19,2022-05-03T18:37:00,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-05-04,32.7,19.1,26.3,34,19.1,27.6,21.5,76.6,66,100,12.5,rain,0,0,55.4,37.1,98.8,1010.5,61.9,5.3,192.1,16.7,9,30,2022-05-04T05:48:49,2022-05-04T18:37:18,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-05-05,35.4,24.5,29.3,36.3,24.5,30.3,19.8,59.4,0,0,0,,0,0,27,13,37.9,1009.2,53.8,6,264,22.9,10,10,2022-05-05T05:48:20,2022-05-05T18:37:37,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS"
telangana,2022-05-06,38.3,25,31.6,38,25,32.5,17.8,46.9,0,0,0,,0,0,26.3,17.5,231.6,1008.1,39.9,6.6,332.8,29,10,10,2022-05-06T05:47:52,2022-05-06T18:37:55,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-05-07,37.5,26,31.5,38.5,26,32.6,18.4,47.8,0,0,0,,0,0,33.1,16.6,184.3,1007.6,38.2,6.8,299,26,10,30,2022-05-07T05:47:24,2022-05-07T18:38:14,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-05-08,37.1,28,32.1,39.6,29.6,33.7,18.8,46.4,0,0,0,rain,0,0,42.5,13.9,104.2,1006.2,60,6.6,159.6,13.8,10,10,2022-05-08T05:46:58,2022-05-08T18:38:34,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-05-09,37.7,27.7,32.1,38.1,29.2,33.3,18.1,45,0,0,0,,0,0,38.9,9.4,95,1004.3,41.9,6.5,280.4,24.3,10,10,2022-05-09T05:46:32,2022-05-09T18:38:53,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-05-10,36.1,27.1,31.6,37.2,27.8,33,18.3,46.9,0,0,0,,0,0,40.7,11.7,49.4,1002.6,76.1,6.3,176.1,15.3,9,10,2022-05-10T05:46:07,2022-05-10T18:39:13,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-05-11,30,25,28,32.6,25,30.6,22.2,71,0.2,100,8.33,rain,0,0,35.6,17.6,73.9,1003.7,90.9,5.2,63.9,5.5,6,10,2022-05-11T05:45:43,2022-05-11T18:39:33,0.34,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-05-12,31.1,26,28.2,36.6,26,31.7,23.3,74.7,0.2,100,4.17,rain,0,0,27.4,9.9,81.2,1005.4,74.4,5.4,152.5,13.1,8,60,2022-05-12T05:45:20,2022-05-12T18:39:53,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-05-13,35.5,25,30.2,40.6,25,33.2,22.7,66.3,0.1,100,4.17,rain,0,0,28.4,51,70.2,1005.2,47.4,5.9,318,27.3,10,15,2022-05-13T05:44:58,2022-05-13T18:40:13,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,43083099999,43128599999,43128099999,VOHS"
telangana,2022-05-14,38.1,25.5,31.3,43,25.5,34.5,21.6,58.3,0,0,0,,0,0,55.4,16,250.8,1005.7,40.7,6.1,259.3,22.3,10,30,2022-05-14T05:44:37,2022-05-14T18:40:34,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-05-15,37.8,25.5,31.2,42,25.5,34,21.7,59.3,0.3,100,4.17,rain,0,0,40.3,16.6,163.2,1006.4,55.6,6,312.4,27,10,60,2022-05-15T05:44:17,2022-05-15T18:40:55,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-05-16,34.6,23.3,30.1,39.5,23.3,33.5,22.5,65,7,100,8.33,rain,0,0,40.7,16.6,94.6,1006.8,47.1,6,323.5,27.8,10,75,2022-05-16T05:43:58,2022-05-16T18:41:16,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-05-17,34.9,26.1,30.2,41.5,26.1,34.3,23.4,68,0.1,100,4.17,rain,0,0,23.4,13,171.8,1006,67.3,6,291,25.1,9,60,2022-05-17T05:43:39,2022-05-17T18:41:37,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-05-18,33.1,26,29.5,39.1,26,33.5,23.3,70.1,0.3,100,8.33,rain,0,0,32,15.7,106.1,1006.6,77.4,5.5,196.5,17,9,30,2022-05-18T05:43:22,2022-05-18T18:41:58,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-05-19,32.5,25,28.5,37.9,25,31.5,23.1,73.5,5.4,100,16.67,rain,0,0,28.1,18.4,110.8,1007.3,60.1,5.6,238.2,20.5,10,30,2022-05-19T05:43:06,2022-05-19T18:42:19,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-05-20,34.1,24,27.8,38.7,24,30.2,22.9,76.1,0,0,0,rain,0,0,29.9,13,228.1,1007,71.2,5.7,201.2,17.4,8,30,2022-05-20T05:42:51,2022-05-20T18:42:41,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-05-21,31,23,26.9,33.8,23,28.2,21.1,71.9,0,0,0,,0,0,45.7,20.5,264.9,1006.2,69.7,5.9,263.6,22.7,9,10,2022-05-21T05:42:36,2022-05-21T18:43:02,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS"
telangana,2022-05-22,35.4,23.1,29.2,36.5,23.1,30.3,19.8,59,0,0,0,,0,0,54.7,25,271.4,1004.5,25.7,6.5,337.1,29.1,10,10,2022-05-22T05:42:23,2022-05-22T18:43:24,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-05-23,35.5,25,30.1,37,25,31.4,19.8,56.2,0,0,0,,0,0,53.3,23.1,277.5,1004.6,13.3,6.3,333.8,28.7,10,30,2022-05-23T05:42:10,2022-05-23T18:43:46,0.75,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-05-24,36.7,25,31.1,39.4,25,32.6,18.9,49.7,0,0,0,,0,0,44.6,22.3,277.3,1006.8,28.5,6.8,330.7,28.6,10,10,2022-05-24T05:41:59,2022-05-24T18:44:07,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-05-25,36.5,27,31.4,38.4,28.1,32.9,18.6,47.5,0,0,0,,0,0,33.8,21.4,291.8,1008.6,38.8,6.5,285,24.7,10,10,2022-05-25T05:41:49,2022-05-25T18:44:29,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2022-05-26,36.6,27,29.9,40.5,28.1,32,19.7,54.9,1,100,4.17,rain,0,0,38.9,16.6,286.4,1008.6,60.6,5.9,245.1,21.3,10,10,2022-05-26T05:41:39,2022-05-26T18:44:51,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
